time,n_positive,n_negative,injected_positive,injected_negative,recombination
1.521732584324e-05,4.586534642626e+07,4.344901585123e+07,1.001463501402e+06,1.001463501402e+06,2.233011714124e+04
1.552167236010e-05,4.669009040378e+07,4.418267533041e+07,1.007301754205e+06,1.007301754205e+06,2.309931946277e+04
1.582601887697e-05,4.750658701732e+07,4.490644962734e+07,1.002913978894e+06,1.002913978894e+06,2.387047027343e+04
1.613036539383e-05,4.831925154208e+07,4.562475090211e+07,1.002966053121e+06,1.002966053121e+06,2.465058120627e+04
1.643471191070e-05,4.912924238367e+07,4.633872825480e+07,1.004183022714e+06,1.004183022714e+06,2.543578758894e+04
1.673905842756e-05,4.993955714902e+07,4.705136063885e+07,1.008418784528e+06,1.008418784528e+06,2.623421177686e+04
1.704340494443e-05,5.073957488183e+07,4.775207212732e+07,1.001989288818e+06,1.001989288818e+06,2.703177754970e+04
1.734775146129e-05,5.152322100793e+07,4.843485036728e+07,9.894468957969e+05,9.894468957969e+05,2.781945708868e+04
1.765209797816e-05,5.231380170033e+07,4.912291856685e+07,1.000312241609e+06,1.000312241609e+06,2.862725883625e+04
1.795644449502e-05,5.310176058628e+07,4.980671584475e+07,1.001577616753e+06,1.001577616753e+06,2.944062528102e+04
1.826079101188e-05,5.389175386302e+07,5.049087566054e+07,1.007535616721e+06,1.007535616721e+06,3.026566188308e+04
1.856513752875e-05,5.467219036177e+07,5.116385623323e+07,1.001861627148e+06,1.001861627148e+06,3.108955903656e+04
1.886948404561e-05,5.544370367251e+07,5.182632129526e+07,9.968267774160e+05,9.968267774160e+05,3.191211064042e+04
1.917383056248e-05,5.622999868507e+07,5.250186824142e+07,1.015618357306e+06,1.015618357306e+06,3.276020078199e+04
1.947817707934e-05,5.700471157689e+07,5.316420141562e+07,1.007937902400e+06,1.007937902400e+06,3.360358123719e+04
1.978252359621e-05,5.777074454639e+07,5.381625556096e+07,1.003177443091e+06,1.003177443091e+06,3.444424681660e+04
2.008687011307e-05,5.854261852111e+07,5.447249203171e+07,1.013014149472e+06,1.013014149472e+06,3.530106699100e+04
2.039121662994e-05,5.930160430492e+07,5.511424125695e+07,1.004032529436e+06,1.004032529436e+06,3.614815343890e+04
2.069556314680e-05,6.004895998241e+07,5.574279676527e+07,9.963021311046e+05,9.963021311046e+05,3.698972464134e+04
2.099990966367e-05,6.080224558686e+07,5.637564691068e+07,1.006204719757e+06,1.006204719757e+06,3.784492438539e+04
2.130425618053e-05,6.155320140305e+07,5.700452829838e+07,1.007812887264e+06,1.007812887264e+06,3.870380249772e+04
2.160860269740e-05,6.229473746330e+07,5.762239199191e+07,1.002299437944e+06,1.002299437944e+06,3.955729677439e+04
2.191294921426e-05,6.302570985651e+07,5.822812989006e+07,9.956268221226e+05,9.956268221226e+05,4.040364513684e+04
2.221729573113e-05,6.376568625176e+07,5.884122716225e+07,1.008616675657e+06,1.008616675657e+06,4.126821544083e+04
2.252164224799e-05,6.449126307898e+07,5.943835131085e+07,9.980888375041e+05,9.980888375041e+05,4.211830922004e+04
2.282598876486e-05,6.521660122873e+07,6.003363932940e+07,1.001787035449e+06,1.001787035449e+06,4.297623181763e+04
2.313033528172e-05,6.594255981704e+07,6.062792755458e+07,1.006352602026e+06,1.006352602026e+06,4.384030406440e+04
2.343468179859e-05,6.665659876024e+07,6.120873017300e+07,9.983167099524e+05,9.983167099524e+05,4.469406268745e+04
2.373902831545e-05,6.737039988416e+07,6.178770445260e+07,1.002012557879e+06,1.002012557879e+06,4.555156520381e+04
2.404337483231e-05,6.809193773679e+07,6.237276521970e+07,1.013732173546e+06,1.013732173546e+06,4.642621834648e+04
2.434772134918e-05,6.879593026602e+07,6.293872721139e+07,1.000049816462e+06,1.000049816462e+06,4.727921383625e+04
2.465206786604e-05,6.949797699916e+07,6.350117309055e+07,1.002035985282e+06,1.002035985282e+06,4.813483279070e+04
2.495641438291e-05,7.020184983231e+07,6.406384196409e+07,1.007807837732e+06,1.007807837732e+06,4.899753797339e+04
2.526076089977e-05,7.089893255363e+07,6.461814091091e+07,1.004923403738e+06,1.004923403738e+06,4.985461985141e+04
2.556510741664e-05,7.159193579225e+07,6.516678579278e+07,1.004757589764e+06,1.004757589764e+06,5.071024842320e+04
2.586945393350e-05,7.227203526587e+07,6.570100138295e+07,9.957103084033e+05,9.957103084033e+05,5.154886823909e+04
2.617380045037e-05,7.295599194486e+07,6.623749324505e+07,1.003494417014e+06,1.003494417014e+06,5.239753046132e+04
2.647814696723e-05,7.364619375420e+07,6.677859902134e+07,1.013687887693e+06,1.013687887693e+06,5.325912852910e+04
2.678249348410e-05,7.432454257149e+07,6.730628897539e+07,1.005701411661e+06,1.005701411661e+06,5.410599688057e+04
2.708684000096e-05,7.499619898083e+07,6.782574394257e+07,1.002896129547e+06,1.002896129547e+06,5.494644764376e+04
2.739118651783e-05,7.567004924582e+07,6.834581380815e+07,1.009016426950e+06,1.009016426950e+06,5.579232861310e+04
2.769553303469e-05,7.632271867536e+07,6.884322407952e+07,9.916256216535e+05,9.916256216535e+05,5.660601226583e+04
2.799987955156e-05,7.698708108458e+07,6.935074036421e+07,1.007258037799e+06,1.007258037799e+06,5.744190328879e+04
2.830422606842e-05,7.763415444895e+07,6.983946382276e+07,9.937492013858e+05,9.937492013858e+05,5.825187619743e+04
2.860857258529e-05,7.828836642098e+07,7.033375061673e+07,1.004782020046e+06,1.004782020046e+06,5.907526651855e+04
2.891291910215e-05,7.893356936532e+07,7.081749307194e+07,9.995829640679e+05,9.995829640679e+05,5.988447728653e+04
2.921726561902e-05,7.958783771403e+07,7.130869950964e+07,1.012557543138e+06,1.012557543138e+06,6.071086270514e+04
